"county","cousub20","state","place","stab","CountyName","MCDName","PlaceName","hus20","afact"
"County code","County subdivision (2020)","State code","Place code","State abbr.","County name","County subdivision / MCD name","Place name","Total housing units (2020 Census)","cousub20-to-place allocation factor"
"29025","38540","29","38522","MO","Caldwell MO","Kidder township, Caldwell MO","Kidder city, MO",129,0.2905 
"29025","38540","29","99999","MO","Caldwell MO","Kidder township, Caldwell MO","[not in a place]",315,0.7095 
"29025","38864","29","38846","MO","Caldwell MO","Kingston township, Caldwell MO","Kingston city, MO",112,0.4912 
"29025","38864","29","99999","MO","Caldwell MO","Kingston township, Caldwell MO","[not in a place]",116,0.5088 
"29025","42626","29","16984","MO","Caldwell MO","Lincoln township, Caldwell MO","Cowgill city, MO",84,0.4398 
"29025","42626","29","99999","MO","Caldwell MO","Lincoln township, Caldwell MO","[not in a place]",107,0.5602 
"29025","48872","29","99999","MO","Caldwell MO","Mirabile township, Caldwell MO","[not in a place]",160,1 
"29025","52400","29","99999","MO","Caldwell MO","New York township, Caldwell MO","[not in a place]",128,1 
"29025","62624","29","99999","MO","Caldwell MO","Rockford township, Caldwell MO","[not in a place]",257,1 
"29027","02656","29","99999","MO","Callaway MO","Auxvasse township, Callaway MO","[not in a place]",604,1 
"29027","07516","29","99999","MO","Callaway MO","Bourbon township, Callaway MO","[not in a place]",920,1 
"29027","10414","29","99999","MO","Callaway MO","Caldwell township, Callaway MO","[not in a place]",192,1 
"29027","10666","29","99999","MO","Callaway MO","Calwood township, Callaway MO","[not in a place]",509,1 
"29027","12160","29","32770","MO","Callaway MO","Cedar township, Callaway MO","Holts Summit city, MO",137,0.1105 
"29027","12160","29","51680","MO","Callaway MO","Cedar township, Callaway MO","New Bloomfield city, MO",287,0.2315 
"29027","12160","29","99999","MO","Callaway MO","Cedar township, Callaway MO","[not in a place]",816,0.6581 
"29027","14752","29","99999","MO","Callaway MO","Cleveland township, Callaway MO","[not in a place]",305,1 
"29027","16642","29","72574","MO","Callaway MO","Cote Sans Dessein township, Callaway MO","Tebbetts CDP, MO",45,0.0928 
"29027","16642","29","99999","MO","Callaway MO","Cote Sans Dessein township, Callaway MO","[not in a place]",440,0.9072 
"29027","20854","29","26182","MO","Callaway MO","East Fulton township, Callaway MO","Fulton city, MO",2364,0.6312 
"29027","20854","29","99999","MO","Callaway MO","East Fulton township, Callaway MO","[not in a place]",1381,0.3688 
"29027","29800","29","99999","MO","Callaway MO","Guthrie township, Callaway MO","[not in a place]",248,1 
"29027","35612","29","02638","MO","Callaway MO","Jackson township, Callaway MO","Auxvasse city, MO",460,0.4995 
"29027","35612","29","99999","MO","Callaway MO","Jackson township, Callaway MO","[not in a place]",461,0.5005 
"29027","41996","29","99999","MO","Callaway MO","Liberty township, Callaway MO","[not in a place]",315,1 
"29027","44876","29","38792","MO","Callaway MO","McCredie township, Callaway MO","Kingdom City village, MO",65,0.2104 
"29027","44876","29","99999","MO","Callaway MO","McCredie township, Callaway MO","[not in a place]",244,0.7896 
"29027","52508","29","99999","MO","Callaway MO","Nine Mile Prairie township, Callaway MO","[not in a place]",454,1 
"29027","63362","29","99999","MO","Callaway MO","Round Prairie township, Callaway MO","[not in a place]",434,1 
"29027","64010","29","49070","MO","Callaway MO","St. Aubert township, Callaway MO","Mokane city, MO",87,0.1044 
"29027","64010","29","99999","MO","Callaway MO","St. Aubert township, Callaway MO","[not in a place]",746,0.8956 
"29027","66962","29","99999","MO","Callaway MO","Shamrock township, Callaway MO","[not in a place]",215,1 
"29027","71548","29","32770","MO","Callaway MO","Summit township, Callaway MO","Holts Summit city, MO",1799,0.4531 
"29027","71548","29","37000","MO","Callaway MO","Summit township, Callaway MO","Jefferson City city, MO",8,0.002 
"29027","71548","29","99999","MO","Callaway MO","Summit township, Callaway MO","[not in a place]",2163,0.5448 
"29027","78766","29","26182","MO","Callaway MO","West Fulton township, Callaway MO","Fulton city, MO",2295,0.8084 
"29027","78766","29","99999","MO","Callaway MO","West Fulton township, Callaway MO","[not in a place]",544,0.1916 
"29029","00190","29","14914","MO","Camden MO","Adair township, Camden MO","Climax Springs CDP, MO",61,0.0109 
"29029","00190","29","99999","MO","Camden MO","Adair township, Camden MO","[not in a place]",5528,0.9891 
"29029","02476","29","49646","MO","Camden MO","Auglaize township, Camden MO","Montreal CDP, MO",57,0.0545 
"29029","02476","29","61562","MO","Camden MO","Auglaize township, Camden MO","Richland city, MO",47,0.045 
"29029","02476","29","71008","MO","Camden MO","Auglaize township, Camden MO","Stoutland city, MO",85,0.0813 
"29029","02476","29","99999","MO","Camden MO","Auglaize township, Camden MO","[not in a place]",856,0.8191 
"29029","35630","29","99999","MO","Camden MO","Jackson township, Camden MO","[not in a place]",391,1 
"29029","36476","29","40916","MO","Camden MO","Jasper township, Camden MO","Laurie city, MO",12,0.0017 
"29029","36476","29","71728","MO","Camden MO","Jasper township, Camden MO","Sunrise Beach village, MO",320,0.0462 
"29029","36476","29","99999","MO","Camden MO","Jasper township, Camden MO","[not in a place]",6601,0.9521 
"29029","38585","29","10810","MO","Camden MO","Kiheka township, Camden MO","Camdenton city, MO",610,0.2667 
"29029","38585","29","43274","MO","Camden MO","Kiheka township, Camden MO","Linn Creek city, MO",24,0.0105 
"29029","38585","29","55244","MO","Camden MO","Kiheka township, Camden MO","Osage Beach city, MO",2,0.0009 
"29029","38585","29","99999","MO","Camden MO","Kiheka township, Camden MO","[not in a place]",1651,0.7219 
"29029","52410","29","10810","MO","Camden MO","Niangua township, Camden MO","Camdenton city, MO",624,0.3697 
"29029","52410","29","99999","MO","Camden MO","Niangua township, Camden MO","[not in a place]",1064,0.6303 
"29029","55046","29","43274","MO","Camden MO","Osage township, Camden MO","Linn Creek city, MO",73,0.0135 
"29029","55046","29","55244","MO","Camden MO","Osage township, Camden MO","Osage Beach city, MO",1543,0.2853 
"29029","55046","29","99999","MO","Camden MO","Osage township, Camden MO","[not in a place]",3792,0.7012 
"29029","55378","29","10810","MO","Camden MO","Osceola township, Camden MO","Camdenton city, MO",430,0.2347 
"29029","55378","29","26000","MO","Camden MO","Osceola township, Camden MO","Friedenswald village, MO",1,0.0005 
"29029","55378","29","99999","MO","Camden MO","Osceola township, Camden MO","[not in a place]",1401,0.7647 
"29029","56596","29","40034","MO","Camden MO","Pawhuska township, Camden MO","Lake Ozark city, MO",149,0.0148 
"29029","56596","29","55244","MO","Camden MO","Pawhuska township, Camden MO","Osage Beach city, MO",3304,0.3272 
"29029","56596","29","76157","MO","Camden MO","Pawhuska township, Camden MO","Village of Four Seasons village, MO",2647,0.2621 
"29029","56596","29","99999","MO","Camden MO","Pawhuska township, Camden MO","[not in a place]",3999,0.396 
"29029","63668","29","45218","MO","Camden MO","Russell township, Camden MO","Macks Creek CDP, MO",172,0.0604 
"29029","63668","29","99999","MO","Camden MO","Russell township, Camden MO","[not in a place]",2676,0.9396 
"29029","77038","29","99999","MO","Camden MO","Warren township, Camden MO","[not in a place]",1353,1 
"29031","01450","29","53786","MO","Cape Girardeau MO","Apple Creek township, Cape Girardeau MO","Oak Ridge town, MO",115,0.1261 
"29031","01450","29","54200","MO","Cape Girardeau MO","Apple Creek township, Cape Girardeau MO","Old Appleton town, MO",26,0.0285 
"29031","01450","29","99999","MO","Cape Girardeau MO","Apple Creek township, Cape Girardeau MO","[not in a place]",771,0.8454 
"29031","10234","29","35648","MO","Cape Girardeau MO","Byrd township, Cape Girardeau MO","Jackson city, MO",6362,0.7327 
"29031","10234","29","99999","MO","Cape Girardeau MO","Byrd township, Cape Girardeau MO","[not in a place]",2321,0.2673 
"29031","11260","29","11242","MO","Cape Girardeau MO","Cape Girardeau township, Cape Girardeau MO","Cape Girardeau city, MO",17681,0.9221 
"29031","11260","29","20566","MO","Cape Girardeau MO","Cape Girardeau township, Cape Girardeau MO","Dutchtown CDP, MO",63,0.0033 
"29031","11260","29","35648","MO","Cape Girardeau MO","Cape Girardeau township, Cape Girardeau MO","Jackson city, MO",121,0.0063 
"29031","11260","29","99999","MO","Cape Girardeau MO","Cape Girardeau township, Cape Girardeau MO","[not in a place]",1310,0.0683 
"29031","33454","29","00748","MO","Cape Girardeau MO","Hubble township, Cape Girardeau MO","Allenville village, MO",59,0.0507 
"29031","33454","29","20566","MO","Cape Girardeau MO","Hubble township, Cape Girardeau MO","Dutchtown CDP, MO",12,0.0103 
"29031","33454","29","27928","MO","Cape Girardeau MO","Hubble township, Cape Girardeau MO","Gordonville village, MO",265,0.2279 
"29031","33454","29","79612","MO","Cape Girardeau MO","Hubble township, Cape Girardeau MO","Whitewater town, MO",45,0.0387 
"29031","33454","29","99999","MO","Cape Girardeau MO","Hubble township, Cape Girardeau MO","[not in a place]",782,0.6724 
"29031","38702","29","09784","MO","Cape Girardeau MO","Kinder township, Cape Girardeau MO","Burfordville CDP, MO",42,0.0825 
"29031","38702","29","99999","MO","Cape Girardeau MO","Kinder township, Cape Girardeau MO","[not in a place]",467,0.9175 
"29031","42014","29","99999","MO","Cape Girardeau MO","Liberty township, Cape Girardeau MO","[not in a place]",206,1 
"29031","60572","29","11242","MO","Cape Girardeau MO","Randol township, Cape Girardeau MO","Cape Girardeau city, MO",332,0.1567 
"29031","60572","29","35648","MO","Cape Girardeau MO","Randol township, Cape Girardeau MO","Jackson city, MO",24,0.0113 
"29031","60572","29","99999","MO","Cape Girardeau MO","Randol township, Cape Girardeau MO","[not in a place]",1763,0.832 
"29031","67070","29","52364","MO","Cape Girardeau MO","Shawnee township, Cape Girardeau MO","New Wells CDP, MO",20,0.0109 
"29031","67070","29","58628","MO","Cape Girardeau MO","Shawnee township, Cape Girardeau MO","Pocahontas town, MO",41,0.0223 
"29031","67070","29","67124","MO","Cape Girardeau MO","Shawnee township, Cape Girardeau MO","Shawneetown CDP, MO",53,0.0289 
"29031","67070","29","99999","MO","Cape Girardeau MO","Shawnee township, Cape Girardeau MO","[not in a place]",1721,0.9379 
"29031","78280","29","19072","MO","Cape Girardeau MO","Welch township, Cape Girardeau MO","Delta city, MO",175,0.3405 
"29031","78280","29","99999","MO","Cape Girardeau MO","Welch township, Cape Girardeau MO","[not in a place]",339,0.6595 
"29031","79630","29","48350","MO","Cape Girardeau MO","Whitewater township, Cape Girardeau MO","Millersville CDP, MO",105,0.181 
"29031","79630","29","99999","MO","Cape Girardeau MO","Whitewater township, Cape Girardeau MO","[not in a place]",475,0.819 
"29033","11584","29","11566","MO","Carroll MO","Carrollton township, Carroll MO","Carrollton city, MO",1694,0.8741 
"29033","11584","29","99999","MO","Carroll MO","Carrollton township, Carroll MO","[not in a place]",244,0.1259 
"29033","15742","29","99999","MO","Carroll MO","Combs township, Carroll MO","[not in a place]",107,1 
"29033","19360","29","19378","MO","Carroll MO","De Witt township, Carroll MO","De Witt city, MO",48,0.3721 
"29033","19360","29","99999","MO","Carroll MO","De Witt township, Carroll MO","[not in a place]",81,0.6279 
"29033","21412","29","52760","MO","Carroll MO","Egypt township, Carroll MO","Norborne city, MO",351,0.787 
"29033","21412","29","99999","MO","Carroll MO","Egypt township, Carroll MO","[not in a place]",95,0.213 
"29033","22780","29","99999","MO","Carroll MO","Eugene township, Carroll MO","[not in a place]",76,1 
"29033","23302","29","99999","MO","Carroll MO","Fairfield township, Carroll MO","[not in a place]",73,1 
"29033","32176","29","99999","MO","Carroll MO","Hill township, Carroll MO","[not in a place]",106,1 
"29033","34012","29","29908","MO","Carroll MO","Hurricane township, Carroll MO","Hale city, MO",189,0.5888 
"29033","34012","29","99999","MO","Carroll MO","Hurricane township, Carroll MO","[not in a place]",132,0.4112 
"29033","41672","29","99999","MO","Carroll MO","Leslie township, Carroll MO","[not in a place]",71,1 
"29033","50276","29","99999","MO","Carroll MO","Moss Creek township, Carroll MO","[not in a place]",36,1 
"29033","59510","29","99999","MO","Carroll MO","Prairie township, Carroll MO","[not in a place]",76,1 
"29033","61832","29","07426","MO","Carroll MO","Ridge township, Carroll MO","Bosworth city, MO",130,0.6701 
"29033","61832","29","99999","MO","Carroll MO","Ridge township, Carroll MO","[not in a place]",64,0.3299 
"29033","62642","29","99999","MO","Carroll MO","Rockford township, Carroll MO","[not in a place]",41,1 
"29033","70882","29","73330","MO","Carroll MO","Stokes Mound township, Carroll MO","Tina village, MO",69,0.4233 
"29033","70882","29","99999","MO","Carroll MO","Stokes Mound township, Carroll MO","[not in a place]",94,0.5767 
"29033","71422","29","99999","MO","Carroll MO","Sugartree township, Carroll MO","[not in a place]",5,1 
"29033","73906","29","99999","MO","Carroll MO","Trotter township, Carroll MO","[not in a place]",103,1 
"29033","75742","29","06832","MO","Carroll MO","Van Horn township, Carroll MO","Bogard city, MO",90,0.4412 
"29033","75742","29","99999","MO","Carroll MO","Van Horn township, Carroll MO","[not in a place]",114,0.5588 
"29033","76552","29","11566","MO","Carroll MO","Wakenda township, Carroll MO","Carrollton city, MO",131,0.6718 
"29033","76552","29","99999","MO","Carroll MO","Wakenda township, Carroll MO","[not in a place]",64,0.3282 
"29033","77254","29","99999","MO","Carroll MO","Washington township, Carroll MO","[not in a place]",80,1 
"29035","11620","29","75580","MO","Carter MO","Carter township, Carter MO","Van Buren town, MO",377,0.3449 
"29035","11620","29","99999","MO","Carter MO","Carter township, Carter MO","[not in a place]",716,0.6551 
"29035","35666","29","21916","MO","Carter MO","Jackson township, Carter MO","Ellsinore city, MO",4,0.0114 
"29035","35666","29","99999","MO","Carter MO","Jackson township, Carter MO","[not in a place]",347,0.9886 
"29035","37376","29","21916","MO","Carter MO","Johnson township, Carter MO","Ellsinore city, MO",195,0.1879 
"29035","37376","29","28180","MO","Carter MO","Johnson township, Carter MO","Grandin city, MO",100,0.0963 
"29035","37376","29","33778","MO","Carter MO","Johnson township, Carter MO","Hunter CDP, MO",44,0.0424 
"29035","37376","29","99999","MO","Carter MO","Johnson township, Carter MO","[not in a place]",699,0.6734 
"29035","38162","29","99999","MO","Carter MO","Kelly township, Carter MO","[not in a place]",91,1 
"29035","57530","29","25948","MO","Carter MO","Pike township, Carter MO","Fremont CDP, MO",17,0.1667 
"29035","57530","29","99999","MO","Carter MO","Pike township, Carter MO","[not in a place]",85,0.8333 
"29037","02620","29","01702","MO","Cass MO","Austin township, Cass MO","Archie city, MO",524,0.5941 
